Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-02-11,BRITANNIA,EQ,3424.85,3430.75,3470.0,3420.0,3469.9,3462.75,3448.42,873772,301313272420000.0,55743,412253,0.4718
2021-02-12,BRITANNIA,EQ,3462.75,3480.0,3489.0,3409.05,3423.0,3421.25,3440.67,618874,212933998710000.0,39239,274393,0.4434
2021-02-15,BRITANNIA,EQ,3421.25,3429.0,3445.0,3403.0,3419.5,3417.0,3421.26,513578,175708243525000.0,40910,210344,0.4096
2021-02-16,BRITANNIA,EQ,3417.0,3432.0,3432.35,3385.05,3392.35,3389.45,3399.62,693631,235808484865000.0,44518,392502,0.5659000000000001
2021-02-17,BRITANNIA,EQ,3389.45,3370.0,3404.85,3360.0,3364.65,3364.0,3375.41,866571,292503057995000.0,60384,487023,0.562
2021-02-18,BRITANNIA,EQ,3364.0,3368.0,3390.95,3340.1,3367.6,3359.45,3365.08,616156,207341547235000.0,50158,335122,0.5439
2021-02-19,BRITANNIA,EQ,3359.45,3359.0,3383.0,3320.0,3331.95,3331.2,3341.33,765676,255837600769999.97,49959,394072,0.5147
2021-02-22,BRITANNIA,EQ,3331.2,3350.0,3373.75,3317.3,3338.0,3341.2,3348.68,666371,223146252335000.0,41681,295022,0.44270000000000004
2021-02-23,BRITANNIA,EQ,3341.2,3349.8,3368.0,3325.3,3340.0,3335.95,3342.7,484686,162015823095000.0,36438,247132,0.5099
